team_code,rating,matches_played,wins,losses,model,pool_key,rank
G14TCJVB2NE,1470.0,3,1,2,elo_margin,G14,60
G14LDNER3NE,1468.4837076570986,3,1,2,elo_margin,G14,61
G14SURGE2GE,1468.4796834064516,5,2,3,elo_margin,G14,62
G14AVVBC3NE,1467.8931571232292,3,1,2,elo_margin,G14,63
G14117755XX,1457.9603591375367,5,2,3,elo_margin,G14,64
G14119491XX,1456.9501485084006,5,2,3,elo_margin,G14,65
G14113233XX,1456.7647544785066,3,1,2,elo_margin,G14,66
G14VVVBC1NE,1455.10261375331,5,2,3,elo_margin,G14,67
G14TTVBC6NE,1439.830663075119,2,0,2,elo_margin,G14,68
G14TTVBC8NE,1438.3518239048553,4,1,3,elo_margin,G14,69
G14MAJVB1NE,1436.0885127831139,5,1,4,elo_margin,G14,70
G14AVVBC1NE,1426.7172137982575,5,1,4,elo_margin,G14,71
G14TTVBC5NE,1426.6921651084085,3,0,3,elo_margin,G14,72
G14MGJVB20NE,1420.259841440617,3,0,3,elo_margin,G14,73
G14TTVBC7NE,1420.218754631603,3,0,3,elo_margin,G14,74
G14MGJVB7NE,1419.2585647497733,3,0,3,elo_margin,G14,75
G14SPAVB1XL,1416.6487120610689,6,1,5,elo_margin,G14,76
G14MIVBC2NE,1409.6794055388773,3,0,3,elo_margin,G14,77
G14MGJVB19NE,1408.9282923937126,4,0,4,elo_margin,G14,78
G14MAJVB5NE,1407.1499567146102,13,4,9,elo_margin,G14,79
G14TTVBC4NE,1404.9114696542779,3,0,3,elo_margin,G14,80
G14CMJVB1NE,1404.6424847835208,6,1,5,elo_margin,G14,81
G14EYNER2NE,1400.659165613534,10,3,7,elo_margin,G14,82
G14RRJVB7NE,1400.4177235077389,4,0,4,elo_margin,G14,83
G14MIVBC1NE,1399.609797020437,3,0,3,elo_margin,G14,84
G14LEGIO1XL,1395.777690653509,5,1,4,elo_margin,G14,85
G14MGJVB5NE,1368.296725824038,5,0,5,elo_margin,G14,86
G14112721XX,1356.5251292576047,13,3,10,elo_margin,G14,87
G14119501XX,1355.5880177361078,5,0,5,elo_margin,G14,88
G14EYNER3NE,1335.779102807837,10,1,9,elo_margin,G14,89
