team_code,rating,matches_played,wins,losses,model,pool_key,rank
G15MGJVB18NE,1422.995464853303,3,0,3,elo_margin,G15,94
G15SPAVB1XL,1422.8579998795212,5,1,4,elo_margin,G15,95
G15SIVBC1NE,1419.8100431024534,5,1,4,elo_margin,G15,96
G15RRJVB11NE,1419.4544214597233,3,0,3,elo_margin,G15,97
G15TCJVB5NE,1415.2203052305565,3,0,3,elo_margin,G15,98
G15SPAVB3XL,1411.6797555922915,5,1,4,elo_margin,G15,99
G15MCJVB2NE,1408.6045273627747,5,1,4,elo_margin,G15,100
G15SURGE2GE,1404.4104077410072,5,1,4,elo_margin,G15,101
G15SPAVB2XL,1400.230401264943,5,1,4,elo_margin,G15,102
G15PVJVB1NE,1398.5382532563149,10,2,8,elo_margin,G15,103
G15BVJVB2NE,1383.4228588213216,10,2,8,elo_margin,G15,104
G15113231XX,1382.987233143046,8,2,6,elo_margin,G15,105
G15119491XX,1371.620296468403,5,0,5,elo_margin,G15,106
G15MCJVB1NE,1365.9112735133915,5,0,5,elo_margin,G15,107
G15EXVBC1NE,1361.4240718696244,10,2,8,elo_margin,G15,108
G15EYNER5NE,1315.8537970195896,10,1,9,elo_margin,G15,109
G15112722XX,1287.0460808731218,13,1,12,elo_margin,G15,110
