team_code,rating,matches_played,wins,losses,model,pool_key,rank
G16MCJVB2NE,1540.3760791254053,6,4,2,elo_margin,G16,32
G16AVVBC1NE,1538.4976664834696,5,3,2,elo_margin,G16,33
G16SPKRS1GE,1538.0779520931678,5,3,2,elo_margin,G16,34
G16IGVBC1NE,1535.275921549235,3,2,1,elo_margin,G16,35
G16LHVBC3NE,1533.7658378251317,5,3,2,elo_margin,G16,36
G16SAJVB3NE,1528.9801354752758,3,2,1,elo_margin,G16,37
G16MAJVB3NE,1527.3611637295166,3,2,1,elo_margin,G16,38
G16MIVBC1NE,1526.0226697312773,5,3,2,elo_margin,G16,39
G16LEGIO1XL,1525.4751077146411,5,3,2,elo_margin,G16,40
G16LHVBC2NE,1524.487116318003,5,3,2,elo_margin,G16,41
G16NSJVB1NE,1523.92541553127,5,3,2,elo_margin,G16,42
G16DRVBC1NE,1523.489861617551,13,7,6,elo_margin,G16,43
G16MIVBC2NE,1523.1461219666953,3,2,1,elo_margin,G16,44
G16CACLI4GE,1522.7699467636328,5,3,2,elo_margin,G16,45
G16CACLI5GE,1522.5541603905194,5,3,2,elo_margin,G16,46
G16MIVBC4NE,1520.8616536611999,3,2,1,elo_margin,G16,47
G16CACLI1GE,1518.5050921794323,5,3,2,elo_margin,G16,48
G16NEVBC6NE,1518.4640421155982,4,2,2,elo_margin,G16,49
G16NEVBC5NE,1518.3282633645763,4,2,2,elo_margin,G16,50
G16LFJVB6NE,1516.0060480778304,3,2,1,elo_margin,G16,51
G16NESVC1NE,1514.1235895755804,5,3,2,elo_margin,G16,52
G16LDNER2NE,1512.2386682161632,5,3,2,elo_margin,G16,53
G16CAMYV1NE,1511.064060686679,4,2,2,elo_margin,G16,54
G16HKJVB1NE,1509.4577124529242,5,3,2,elo_margin,G16,55
G16NESVC3NE,1508.1877520717758,7,4,3,elo_margin,G16,56
G16113233XX,1504.490931718576,3,2,1,elo_margin,G16,57
G16MGJVB3NE,1500.535774328874,5,3,2,elo_margin,G16,58
G16EYNER4NE,1499.6816775273771,5,2,3,elo_margin,G16,59
G16NYCVA1GE,1498.1417418644558,5,2,3,elo_margin,G16,60
G16DDVBC1NE,1496.694218098405,10,5,5,elo_margin,G16,61
G16RRJVB4NE,1496.3052637957448,3,2,1,elo_margin,G16,62
G16SPAVB2XL,1496.1505719798104,5,2,3,elo_margin,G16,63
G16MAPVB2NE,1494.6692384932833,8,4,4,elo_margin,G16,64
G16MXVBC2NE,1493.2799965891638,4,2,2,elo_margin,G16,65
G16CMJVB1NE,1489.9250101150044,5,2,3,elo_margin,G16,66
G16MCJVB3NE,1489.4446835747115,5,2,3,elo_margin,G16,67
G16113231XX,1487.7034386999337,8,4,4,elo_margin,G16,68
G16GAJVB3NE,1486.580935066727,3,1,2,elo_margin,G16,69
G16LHVBA1GE,1485.3600406559199,5,2,3,elo_margin,G16,70
G16IGVBC2NE,1483.9939519221696,3,1,2,elo_margin,G16,71
G16AVVBC2NE,1482.1640533929442,5,2,3,elo_margin,G16,72
G16MGJVB4NE,1480.5936406605626,5,2,3,elo_margin,G16,73
G16SJJVB3NE,1479.5262674911303,5,2,3,elo_margin,G16,74
G16MAJVB1NE,1479.0462410695757,5,2,3,elo_margin,G16,75
G16MNJVB3NE,1477.0517581832669,3,1,2,elo_margin,G16,76
G16MIVBC5NE,1474.1892996171655,3,1,2,elo_margin,G16,77
G16TTVBC3NE,1473.6268988540216,8,3,5,elo_margin,G16,78
G16LEGIO3XL,1472.9432368092312,5,2,3,elo_margin,G16,79
G16GSVBC1NE,1467.4154017321775,3,1,2,elo_margin,G16,80
G16RRJVB7NE,1467.242286785333,3,1,2,elo_margin,G16,81
G16NYCJR1GE,1463.3858832235728,5,2,3,elo_margin,G16,82
G16MIVBC3NE,1462.6734814671174,3,1,2,elo_margin,G16,83
G16TTVBC4NE,1462.2092524437264,3,1,2,elo_margin,G16,84
G16LHVBC4NE,1461.2502347935567,4,1,3,elo_margin,G16,85
G16LFJVB1NE,1460.7210490337816,5,2,3,elo_margin,G16,86
G16PVJVB2NE,1459.9904033524028,8,3,5,elo_margin,G16,87
G16TCJVB3NE,1455.6817177174269,3,1,2,elo_margin,G16,88
G16NESVC2NE,1455.437449613697,8,3,5,elo_margin,G16,89
G16SPAVB1XL,1451.9191839433647,5,2,3,elo_margin,G16,90
G16113232XX,1451.6274504031326,3,1,2,elo_margin,G16,91
G16SRVBC1NE,1448.1218493437634,5,2,3,elo_margin,G16,92
G16EYNER1NE,1447.377427325472,10,4,6,elo_margin,G16,93
G16CTRVB1NE,1442.9924258419512,10,3,7,elo_margin,G16,94
G16EYNER5NE,1442.1639421013556,5,2,3,elo_margin,G16,95
G16EXVBC1NE,1437.4396811319273,5,1,4,elo_margin,G16,96
G16MCJVB6NE,1432.7966937342208,8,3,5,elo_margin,G16,97
G16CACLI6GE,1429.510586985147,5,1,4,elo_margin,G16,98
G16EXVBC2NE,1427.8082559598015,3,0,3,elo_margin,G16,99
G16RRJVB5NE,1425.4946269168304,3,0,3,elo_margin,G16,100
G16RRJVB3NE,1423.3333256681651,3,0,3,elo_margin,G16,101
G16LHVBC1NE,1421.0611399465213,5,1,4,elo_margin,G16,102
G16HRJVB1NE,1417.9996846436586,5,1,4,elo_margin,G16,103
G16RRJVB6NE,1417.3757412244927,3,0,3,elo_margin,G16,104
G16LDNER1NE,1417.1531864615838,5,1,4,elo_margin,G16,105
G16TTVBC6NE,1415.1521605526307,3,0,3,elo_margin,G16,106
G16UNVBC1NE,1412.8783880848262,5,1,4,elo_margin,G16,107
G16EYNER3NE,1411.7325468504987,8,2,6,elo_margin,G16,108
G16RRJVB8NE,1409.430426253032,3,0,3,elo_margin,G16,109
G16MGJVB21NE,1404.885373725292,3,0,3,elo_margin,G16,110
G16SURGE1GE,1400.1084161960894,5,0,5,elo_margin,G16,111
G16NESVC4NE,1399.025813263096,7,1,6,elo_margin,G16,112
G16112721XX,1394.75677330644,13,4,9,elo_margin,G16,113
G16DDVBC2NE,1390.135009430907,5,0,5,elo_margin,G16,114
G16MCJVB1NE,1386.8396176095684,5,0,5,elo_margin,G16,115
G16BVJVB3NE,1382.871200526517,7,1,6,elo_margin,G16,116
G16SOSVB2GE,1379.6970100592484,5,0,5,elo_margin,G16,117
G16MAPVB3NE,1372.1641222063668,8,1,7,elo_margin,G16,118
G16SIVBC1NE,1351.9137887645622,5,0,5,elo_margin,G16,119
G16PVJVB1NE,1333.1694125221081,10,1,9,elo_margin,G16,120
G16BVJVB2NE,1319.7709712142234,13,2,11,elo_margin,G16,121
