team_code,rating,matches_played,wins,losses,model,pool_key,rank
G17SJVBC2NE,1511.0548034685173,3,2,1,elo_margin,G17,42
G17SJVBC1NE,1510.0451902314362,3,2,1,elo_margin,G17,43
G17MCJVB1NE,1507.968708752573,6,3,3,elo_margin,G17,44
G17SJJVB3NE,1505.6739917825043,5,3,2,elo_margin,G17,45
G17LEGIO2XL,1502.5021429810345,5,3,2,elo_margin,G17,46
G17EYNER1NE,1500.3108050738927,11,5,6,elo_margin,G17,47
G17HHVBC7NE,1497.9781715170254,5,3,2,elo_margin,G17,48
G17RRJVB2NE,1494.5716023424268,13,6,7,elo_margin,G17,49
G17EYNER3NE,1491.462343578822,9,4,5,elo_margin,G17,50
G17FCVBC1NE,1486.6228244433305,3,1,2,elo_margin,G17,51
G17MXVBC1NE,1481.1012550016742,10,4,6,elo_margin,G17,52
G17CAMYV1NE,1480.0301735038504,8,3,5,elo_margin,G17,53
G17SOSVB1GE,1478.8823652467665,5,2,3,elo_margin,G17,54
G17SPAVB1XL,1477.5139187435984,5,2,3,elo_margin,G17,55
G17113231XX,1476.7495424231888,7,3,4,elo_margin,G17,56
G17VVVBC1NE,1475.6975255261561,5,2,3,elo_margin,G17,57
G17MAJVB1NE,1473.9615988327218,3,1,2,elo_margin,G17,58
G17NEVBC5NE,1472.3709029589872,5,2,3,elo_margin,G17,59
G17NESVC3NE,1472.2323914359997,3,1,2,elo_margin,G17,60
G17TTVBC5NE,1466.9994434476914,3,1,2,elo_margin,G17,61
G17TTVBC4NE,1462.8718596781405,3,1,2,elo_margin,G17,62
G17NYCJR1GE,1462.509854098902,5,2,3,elo_margin,G17,63
G17SOSVB2GE,1460.5292584699523,5,2,3,elo_margin,G17,64
G17CACLI4GE,1458.638373678445,5,2,3,elo_margin,G17,65
G17DDVBC1NE,1456.4696236166442,13,5,8,elo_margin,G17,66
G17TTVBC2NE,1452.9334262013722,8,4,4,elo_margin,G17,67
G17HKJVB1NE,1452.2674191028468,5,1,4,elo_margin,G17,68
G17PVJVB1NE,1441.0221667479752,13,5,8,elo_margin,G17,69
G17RRJVB4NE,1440.1637158336287,3,0,3,elo_margin,G17,70
G17LHVBC1NE,1436.1096957710238,5,1,4,elo_margin,G17,71
G17BVJVB2NE,1435.329599334308,8,3,5,elo_margin,G17,72
G17MGJVB3NE,1423.3320008797489,5,1,4,elo_margin,G17,73
G17LHVBC3NE,1422.7070882856624,5,1,4,elo_margin,G17,74
G17SRVBC2NE,1422.4131774641746,5,1,4,elo_margin,G17,75
G17VVVBC2NE,1419.9478717024137,5,1,4,elo_margin,G17,76
G17TCJVB3NE,1415.1716275190179,3,0,3,elo_margin,G17,77
G17MCJVB3NE,1414.835977831037,8,2,6,elo_margin,G17,78
G17MGJVB20NE,1414.4260350672905,3,0,3,elo_margin,G17,79
G17RRJVB5NE,1413.9182033466132,3,0,3,elo_margin,G17,80
G17BVJVB1NE,1413.6143993124642,5,1,4,elo_margin,G17,81
G17SIVBC1NE,1403.4851515749706,8,2,6,elo_margin,G17,82
G17SRVBC1NE,1393.8873242629827,8,2,6,elo_margin,G17,83
G17LEGIO1XL,1370.2052100662395,5,0,5,elo_margin,G17,84
G17CACLI1GE,1368.6984258631815,5,0,5,elo_margin,G17,85
G17VVVBC3NE,1357.550257141075,5,0,5,elo_margin,G17,86
G17MAPVB3NE,1341.4076734740847,8,1,7,elo_margin,G17,87
G17EYNER4NE,1326.4168859906608,10,1,9,elo_margin,G17,88
G17PVJVB2NE,1305.6549515573479,8,0,8,elo_margin,G17,89
